x_1,x_2,x_3,x_4,x_5,Intercept,y
0.4851755812096032,0.8098880750739819,-0.9003214150886673,-0.024175827139257745,-1.1732169653863773,1,-1.5179411062235566
0.18737165836284697,2.4409240852149736,1.417704467630825,-1.0320748853587371,0.0900299441362986,1,-0.9197323476236666
-0.17452072722179457,-0.6417421340374447,0.7321026815251532,0.4888285842991225,0.10870931005250824,1,1.883270883700076
0.20970910769510745,-2.041166113245363,0.058981561126960964,-0.4512098930729127,0.37184287139089384,1,0.3135038259190157
1.0208624730213345,-0.5381228862967057,0.6640332627265524,-0.4221974463758496,-0.3360704594727504,1,-0.5166067244750775
1.5043071113193593,0.5995264679156281,-0.6867977655751043,-0.705274129366916,0.1670847703283294,1,-3.317441512957417
0.9484654636678985,-0.47349266212051505,-0.5925257724853591,0.42317168952633116,-0.9790325111833141,1,-2.765444623744978
-2.1292180035487047,1.7286516412396697,-0.17728878862276481,0.9093935652924127,1.0142911965624977,1,3.019595239869818
0.92308447747654,0.47551739292660883,0.5990273621946798,1.0500145518479822,0.10254481174914855,1,-1.6628538624826712
0.5250101241684676,0.7823398690296343,0.40145341666497286,1.3551560398469338,-0.5620038861674369,1,0.6378471180907228
-2.2824805974265554,0.4412743970738306,-1.070897155840994,0.03386359206989026,1.2895296148030333,1,2.131427624392076
-0.8062541963618338,1.5615079154218963,1.0842690320484567,-1.0266996610146708,-0.27667426078223517,1,-0.45599723195904046
0.585941814332474,1.2011698536938349,0.5704642398754589,-0.4882341593284541,-0.4179243570920422,1,-1.6303409286804265
-0.10466401811908443,0.9997915259160337,1.407741919491864,0.825996393924393,-0.6356980082903055,1,0.4720241349047023
-0.7205138346104202,0.9094704472955712,-0.7119654023374667,-0.12014373741121132,-2.042437922337708,1,-1.167086997963721
-0.08108082337134859,0.3280613694935921,-1.2465151796779261,-0.10756053080284483,2.0821925646530746,1,-1.070823135190214
0.13112139279972188,0.213976113130025,0.5527708514585566,2.498219176952445,-0.21954862841114894,1,0.6595752405212892
0.6602628676419947,0.1670779106524817,-0.44150368369245424,-0.9088503296730531,1.6269163056332436,1,-0.8804793512177607
-0.4699715208843255,1.2253488744228362,0.3568359215629294,0.9024363720140396,0.656470563881856,1,1.192399953299163
1.7478358105119953,0.9282118313561745,-1.4574959775826943,0.16738752734847795,1.460408885580465,1,-3.8332739742149182
-1.7191751709177123,0.016295289938567395,-0.14403232464469848,0.05285561335268098,-1.078014504503022,1,2.083899421461365
-0.4683102599736053,0.04720073546445909,-0.3101110902348181,-0.1482388653276411,1.1002474857379236,1,-0.5851167407415911
-0.6655383347382805,1.00273786609532,-0.962084497218816,-0.5741591352561932,0.23991942756304238,1,0.41669713924252977
0.04307460652066124,0.8793173297400514,0.3992239316431611,-0.8705481259654583,-2.1011094254094624,1,0.3557021864066676
-0.5533912053860595,1.3421833017886653,1.944321647034687,-1.1513322396544918,1.0973012079752689,1,-0.04068318414444727
0.06988973366652827,0.06000495044840498,0.24842810934581616,0.46335193667333713,-0.968650874970323,1,-1.8087770319082423
0.44640321156014284,-0.13100506817975469,0.9178655927881066,1.0621739962513885,-0.6186434008200891,1,-1.441635662797283
-1.57110824236026,1.8556302560397007,0.9590823672929525,-0.09242766458127698,-0.8224309553794665,1,0.1088542618285977
-0.6070187323026244,-1.5794226527542545,-1.038919520912088,-1.9164471954974631,-0.24504883506431382,1,0.08168372480317465
0.4731262554620749,-0.9865456475195654,0.3679063878058665,1.8099233249055844,1.2923622088608786,1,0.8095543721287847
-0.15896739612267055,0.6722091571317768,1.972077362497812,-0.2102416078925935,2.0790553517094383,1,0.5558239393210547
-0.8928206418683984,0.6437432486134987,0.16553598344696185,0.36281399209532184,0.07053919995071103,1,2.063070402700127
-2.1969004942654817,0.15047686778928882,-0.6846041285099816,0.6828323525864244,0.8262888308423478,1,1.5662788221362955
-0.8257979951257411,-0.09116904693166877,-1.519248394931907,-1.5414919398384117,-0.49549571018446087,1,-0.3854361792655261
-0.4618806790841627,1.261719897505403,-0.8876565739483993,0.24503887687744036,0.3290700362943904,1,0.726939604681123
0.4518556869586006,-1.2899907938952178,-0.9869186338456223,-1.6686944824796706,0.8347744879003174,1,-0.4982938531403407
-0.5436190679512788,-0.5243206219792456,0.9850699682115571,-0.5837673774013694,0.65632668821615,1,-0.42273012243541475
1.292978649242584,-0.3709137343165274,0.26770837431313016,0.011722822470827923,-0.505633163838649,1,-1.9570549790871188
-0.734761851096363,-0.5667868268445826,-0.7315223603801579,-0.09746505512415488,0.46913594519130436,1,1.353517734024971
0.26647973637241373,0.8132854690488972,0.4302266019057252,-0.2187652452305865,-0.43333383120521723,1,-0.8985919553274766
1.24120034176904,0.8108265159769636,1.898298759317484,0.5055081447016458,-0.15716161129563233,1,-2.3549146401718786
-1.3117704886072723,-1.688578623031827,0.6106717939369319,1.1006482580771404,-1.4297778648360169,1,2.7617005726081656
0.5335446439763352,0.43350173986155105,1.2174954797076631,0.8510414593141605,-1.6219289707925848,1,-0.5694640263729513
0.45644156757772136,0.6467077332707256,-0.1267764593143592,0.7615472493811949,0.2160999884687475,1,-1.0580422046576319
-0.6444848607891623,0.655416961270829,-1.2369913179833907,1.5342814497972852,0.35099234300924115,1,1.7408864787319707
1.5448132545870505,-0.7135782280541935,-0.08521279987403901,-0.35619978431648913,1.4884038566818854,1,-1.477732345368303
0.18894160051010092,-2.817972185513128,-0.4647405542415727,-0.3516217978558139,0.23392427840357558,1,-0.33491017120544164
1.687594668591109,0.16753383201174651,-0.627454649563786,-0.20888757762988736,0.4198445565220795,1,-2.4300289801019543
-1.325524579254332,0.8124809757148523,-0.628617150045523,-0.7993617292928696,0.44461108114969744,1,-0.5176070643088855
-0.505743252410021,0.32213790760611205,-0.12274945359239897,-1.0189582939756767,0.48686147092437976,1,-0.9375307659704524
-0.5768394806364359,0.7579294756009964,-0.433415042563677,-1.154188544305175,-0.002138194879068044,1,-0.14159242803760164
-1.0491865735318742,1.3877050529305335,-0.4774281637809593,0.6647470856663283,-0.9204497933380553,1,0.350926958125029
-0.5035722912535205,0.09886732031161703,0.9366077146721905,1.3005322575523395,-0.32330533021131924,1,-0.726112845071486
0.28679866989975733,0.6224989118181704,-0.1334685513315154,0.8319693129121636,-1.8566106784702243,1,-0.28923036916914835
-0.7028432953631739,-0.3254478589577848,-0.5327104919839107,-0.7279319222859642,0.9681386377540783,1,-0.39635455469993813
0.8508219361533493,-0.3161624440425877,2.3868390238867034,0.0014942792262048858,1.292130730319706,1,1.1544693564755317
-0.23249423974883937,-1.5834606091661174,0.18467155104120436,-0.2930697728002795,0.8404798496676742,1,1.1728283863966587
2.4229066759086635,1.0696037130214124,0.5586418825734175,0.010247005719930707,0.5400988045623236,1,-3.8792036150291755
-0.507060296181309,-0.13345583066956906,-0.4806902814167161,-0.0010270565905810935,-0.6518159885144726,1,-2.02556908896438
2.7490553850401116,-0.3920705554216964,0.8489780012058233,0.10857076388269742,0.7374062088614626,1,-1.6656698067584275
-0.1272370999365334,-0.9441983605560629,-2.235317884299511,-1.1761317758877752,1.2219376617027706,1,-1.2891979798195043
-1.0487125475988606,0.12014864002740873,-1.0425963188325758,-1.9220085478677422,-1.9416514484742027,1,-1.1975635017306854
0.4119821018288044,-0.5481675635245833,0.6463967984421113,1.281063576396898,-0.1796985187862104,1,-1.2743998700218986
0.7130498209910535,2.68224446978959,-0.053381952447913994,-0.4995778837089031,0.21310998047166077,1,-1.0464607479841619
-2.004610199907775,-1.4996915036982075,0.7587500054560118,1.009059450328962,-0.10143543207726813,1,3.055405667556077
-0.2678374372134908,1.6522745209486855,-0.44551075534957074,0.10458642471004294,0.2586527574850165,1,-0.014045469907334907
0.013715703891358705,-0.3606486303756746,-0.6939099142382886,-1.7372422493837691,-1.029629156955676,1,-0.16756142058085732
0.39245582057168027,-1.0721668253871317,-0.19454421855460746,0.10757022496178471,1.5207284730123023,1,-1.929734602932803
0.021584419215910106,-0.7082384820537172,0.028413841716100955,0.3914664508723701,2.000801287467005,1,1.2694605463161972
0.7195847129597256,0.3717121977494964,0.02874039115440704,0.32611366667504416,-1.7177695980859333,1,-0.687672612851429
-0.8239767840576873,-0.0681152857735546,1.0549239710552791,1.4107768498440842,-0.09113656336870607,1,1.4939265149495093
0.6701177629369411,-1.0366629696945635,1.063736761631379,-0.5309411533775799,0.8112499498937566,1,1.6275387927123097
-1.1690993906300133,0.32257269570609026,0.15967036820460603,0.9601585682022994,0.4436368263206896,1,2.532765692545461
-0.17140102641385532,1.601291656488502,-0.03527947383021559,0.312875693494997,-1.038955272401766,1,-2.635243228987619
-0.803115981474317,-0.38707028008585714,0.2366619800470793,0.883432520867395,-0.9234427839136292,1,1.7195037403138103
-0.3324996793047699,1.7217182574619154,-0.15056229725768955,0.9094168712547106,-1.8722129685524138,1,-0.393418744492776
-1.0375619324752117,-0.4693580158537005,0.171557702622556,1.670724509596661,-2.098550127411601,1,2.318010375480859
0.49546360417395835,1.3488488385127348,0.5431807203194795,-0.4725139325527684,1.9524565270274121,1,-1.0471865137781422
-1.1511907918902542,-1.0053846048417967,0.9187659199476892,0.2581911492087224,-1.953456768815564,1,1.7895629315834571
-0.4425322473105002,-0.11012533669831667,-1.1537785428252012,-0.36371156964018503,-1.8190455676133679,1,-1.2471250666885483
0.3972919264489575,-0.40377015619638323,-0.3570524098303394,2.1081876858057265,0.42500726129051675,1,-1.3861621045201409
0.8314593592818279,-0.024473343208664487,0.7484849606231844,0.959659467470552,-0.23129115165859013,1,-1.277622191367656
-2.1260044600962025,-0.512253341567723,0.7758111647620436,0.17840645073491182,0.20493928472545322,1,3.363884205892963
0.9636868767739917,-0.259737304053542,-0.9362841520859674,-0.4353071182723653,1.400782133922088,1,-2.6294059771601246
-0.5455195261530261,-0.2469031415920018,0.4097200032348762,-0.5680649399763577,-1.449830550782306,1,-0.2752231650992484
1.070559301962066,0.2158267961123116,0.7209031094324242,0.7665440410293756,0.17826182264823182,1,-0.4355229526508233
2.1228036256486793,-0.5844440570778724,0.5369106396732359,-0.5461524808139039,0.20412521080431506,1,-1.289447735883757
